dy,S,mu
0.4703710418309919,0,-0.2132
1.2415546763850667,1,1.1283
0.4278078267190813,1,1.1283
2.1876038814976795,1,1.1283
0.047349581163239174,1,1.1283
1.8734261303832298,1,1.1283
1.301778755875213,1,1.1283
2.616030858331606,1,1.1283
0.8961830672792324,1,1.1283
2.019615664796364,1,1.1283
1.824618132515388,1,1.1283
0.9080559384709802,1,1.1283
1.6237782011280717,1,1.1283
1.3786710909435396,1,1.1283
1.5980170812346488,1,1.1283
0.6152951115203318,1,1.1283
-0.7317653185911037,1,1.1283
-0.48366101364794245,1,1.1283
0.19803699486046278,1,1.1283
0.19852694397669812,1,1.1283
1.0358522635022547,1,1.1283
1.1334662735856398,1,1.1283
2.435445251814796,1,1.1283
1.1093505371170824,1,1.1283
1.6700475957195609,1,1.1283
0.6609782263507588,1,1.1283
-0.4563831912122928,0,-0.2132
0.4243624903070882,0,-0.2132
-1.3231526987432927,0,-0.2132
-1.5384903734284965,0,-0.2132
0.30547441173697165,0,-0.2132
-0.12007415593152837,1,1.1283
1.1650450000139405,1,1.1283
0.9998003324422794,1,1.1283
1.8524760597523424,1,1.1283
1.5244163430218522,1,1.1283
0.9256446856611215,1,1.1283
1.1326913992851273,1,1.1283
0.6139891453048067,1,1.1283
1.2829122140853835,1,1.1283
2.197656315697418,1,1.1283
-0.2676566060592648,0,-0.2132
2.0771806602719805,1,1.1283
1.372312497277753,1,1.1283
1.1997600990940849,1,1.1283
1.1829620826981406,1,1.1283
0.2927967313310611,1,1.1283
1.2333098514495386,1,1.1283
0.9543228372992487,1,1.1283
1.2104701396415987,1,1.1283
1.445391815475432,1,1.1283
1.4807727814648814,1,1.1283
0.4832068139954153,1,1.1283
0.3227697800959901,1,1.1283
1.3742673653138793,1,1.1283
1.2419536821846593,1,1.1283
1.3704176506201688,0,-0.2132
-1.195052083826396,0,-0.2132
-1.1031533506060178,0,-0.2132
-0.6146191458167868,0,-0.2132
-1.0811513771046088,0,-0.2132
0.31687590524112763,1,1.1283
2.644411976597942,1,1.1283
1.1184080790717537,1,1.1283
1.8399539411966086,1,1.1283
1.8634165473421123,1,1.1283
2.056679608975074,1,1.1283
1.3594262766120275,1,1.1283
-1.1942208233099552,0,-0.2132
0.7546675979349499,0,-0.2132
-0.48229300155162547,0,-0.2132
1.4567107770729537,0,-0.2132
0.29883202030494194,1,1.1283
0.5136319460473072,1,1.1283
1.8654776688994426,1,1.1283
1.5610008644057785,1,1.1283
1.632987784722988,1,1.1283
0.5637481185522949,1,1.1283
-0.04594519251245843,1,1.1283
1.141410039879183,1,1.1283
0.06507161634963077,1,1.1283
0.22272992428190297,1,1.1283
0.4938075958077853,1,1.1283
0.778056544480946,1,1.1283
0.3195196981595798,1,1.1283
0.325178137386506,1,1.1283
1.5591429181514007,1,1.1283
1.3666422444265347,1,1.1283
2.3157350063197537,1,1.1283
0.5290369760286036,1,1.1283
1.285182169623007,1,1.1283
1.259439618006407,1,1.1283
0.5649391762057997,1,1.1283
1.9941886923907675,1,1.1283
1.4698019101642426,1,1.1283
-0.5044423125724917,1,1.1283
-0.507888575467982,1,1.1283
1.8474975424108604,1,1.1283
2.836514131751825,1,1.1283
0.09829541119285223,1,1.1283
1.5483417818837382,1,1.1283
-0.16867543316999567,1,1.1283
1.935256772267028,1,1.1283
1.9372523372752748,1,1.1283
1.7379614560113854,1,1.1283
2.3069345043037286,1,1.1283
2.188621984812243,1,1.1283
0.6301695060502742,1,1.1283
-0.11287456469985357,1,1.1283
0.9690279686252532,1,1.1283
0.6980358024270266,1,1.1283
2.612639903457275,1,1.1283
1.1272313217422814,1,1.1283
1.1265052835994178,1,1.1283
0.45848002064022203,1,1.1283
-0.9710566010768319,1,1.1283
0.9844908375618131,1,1.1283
1.5619871274177939,1,1.1283
0.9428353596863941,1,1.1283
2.803019159139086,1,1.1283
1.6965184857629483,1,1.1283
1.8988237206839758,1,1.1283
2.840889595110661,1,1.1283
1.9737706678475213,1,1.1283
1.7420789011284996,1,1.1283
1.597755922413096,1,1.1283
1.028527814899119,1,1.1283
1.8311829196203722,1,1.1283
1.3668246647960505,1,1.1283
1.145017180057385,1,1.1283
1.1000898764062323,1,1.1283
0.525050043239675,1,1.1283
0.4945912000131172,1,1.1283
1.5531662726190196,1,1.1283
1.4403996434775888,1,1.1283
0.9905500294599469,1,1.1283
-0.10267300871661589,1,1.1283
0.9859853195082949,1,1.1283
0.5502189112706783,1,1.1283
-0.24967126599065037,1,1.1283
1.5596672794945836,1,1.1283
0.3737841406060347,0,-0.2132
1.8288626010084035,1,1.1283
0.8689358152895942,0,-0.2132
0.43634671440071504,0,-0.2132
0.9173709863778504,1,1.1283
-0.014123334717437985,1,1.1283
-0.46362053446041784,0,-0.2132
0.795404678552486,0,-0.2132
1.3248227271749593,1,1.1283
2.330251979383754,1,1.1283
0.13479065378920058,0,-0.2132
-0.575090286709536,0,-0.2132
0.43122009091561503,0,-0.2132
-0.8118974433895989,0,-0.2132
0.06863910687592259,0,-0.2132
0.2501560879378793,0,-0.2132
0.5358617643058001,0,-0.2132
0.14241534208476236,0,-0.2132
0.7448620595581359,1,1.1283
0.7770814278581542,1,1.1283
0.9029041539195779,1,1.1283
0.41636802987057286,1,1.1283
2.650686881817156,1,1.1283
2.7220543584556873,1,1.1283
1.671339896679712,1,1.1283
-1.4595701288724952,0,-0.2132
0.23762448247451934,1,1.1283
0.8635668210297247,1,1.1283
1.860292163321637,1,1.1283
1.5544051811671606,1,1.1283
1.2476722335292227,1,1.1283
1.2616874782556124,1,1.1283
1.8034759154839366,1,1.1283
1.3587665112127278,1,1.1283
1.2440647067787924,1,1.1283
0.907133999684949,1,1.1283
-0.45245556527901765,1,1.1283
1.4875778629712362,1,1.1283
2.179713829797978,1,1.1283
0.9174547512515074,1,1.1283
2.0803985403383707,1,1.1283
-0.06144561689386974,1,1.1283
0.9624090994991343,1,1.1283
0.6712016200444619,1,1.1283
0.03069484014246783,0,-0.2132
1.117941629969835,1,1.1283
-0.4422453677367535,1,1.1283
0.4499973056795059,1,1.1283
0.7947527794136741,1,1.1283
1.5723091020095827,1,1.1283
1.3348836780049618,1,1.1283
0.536042242535476,0,-0.2132
-0.9487714104571667,0,-0.2132
-0.5527648601230002,0,-0.2132
0.4939468836064241,0,-0.2132
-0.14300331526113808,0,-0.2132
0.4312435287526539,1,1.1283
0.26012431886871445,1,1.1283
1.322452739186621,1,1.1283
2.22552084535696,1,1.1283
2.5831933279753034,1,1.1283
2.2563582301757847,1,1.1283
1.2807376079228958,1,1.1283
1.0239100896315478,1,1.1283
0.1317095260707678,1,1.1283
-1.0310351036990186,1,1.1283
0.9098934583742819,1,1.1283
1.4509701985354624,1,1.1283
0.8035431263503674,1,1.1283
1.4008978711091917,1,1.1283
1.429226610433047,1,1.1283
1.78465629201055,1,1.1283
1.8320034394542604,1,1.1283
-0.17270585944849381,1,1.1283
1.3245814850172095,1,1.1283
1.1530703815580492,1,1.1283
0.6243112226006368,1,1.1283
1.1677866882451449,1,1.1283
0.06837459148661185,1,1.1283
1.1233041846903753,1,1.1283
-0.0904309839927695,1,1.1283
1.6268577757277871,1,1.1283
-0.040794002735783375,1,1.1283
3.1889852968447805,1,1.1283
1.8207811805977538,1,1.1283
1.6118820211922353,1,1.1283
0.857073123958244,1,1.1283
0.6474951119601604,1,1.1283
1.8845370816510472,1,1.1283
1.5867593810668732,1,1.1283
-0.09138422596748641,1,1.1283
1.7599101344565307,1,1.1283
0.10452212483445389,1,1.1283
0.6505673109140431,1,1.1283
0.6983888653765475,1,1.1283
0.8212323708301585,1,1.1283
2.140602342029527,1,1.1283
1.6647209847783404,1,1.1283
1.0419249490555114,1,1.1283
1.8778660292264489,1,1.1283
2.04900818887446,1,1.1283
0.7539878448149612,1,1.1283
1.2791440052827072,1,1.1283
3.3780547224622683,1,1.1283
1.6570768429862888,1,1.1283
2.231858603844689,1,1.1283
0.8408890659724998,1,1.1283
0.4693732337310375,1,1.1283
0.9298810718624657,1,1.1283
0.2978707396115976,1,1.1283
2.065930169373413,1,1.1283
-0.7991952665754761,0,-0.2132
1.2588788033157268,0,-0.2132
-0.3058224788841151,0,-0.2132
0.10908988200927511,0,-0.2132
1.3266325690115226,1,1.1283
2.1969501364856523,1,1.1283
1.2941032269634993,1,1.1283
0.5226031762604705,1,1.1283
-0.4508168291922602,0,-0.2132
0.6205515049765679,1,1.1283
2.304493534199496,1,1.1283
2.0724732143575544,1,1.1283
-0.04356162384428412,0,-0.2132
0.26391278171247967,0,-0.2132
-1.333168004151912,0,-0.2132
0.2820548830856506,0,-0.2132
0.5418689456750672,0,-0.2132
-0.0631886866604751,0,-0.2132
0.7830832438782819,0,-0.2132
1.8313094584533753,1,1.1283
1.1941142054535876,1,1.1283
0.8704129854294724,1,1.1283
0.4349632565690241,1,1.1283
0.8248935030199471,1,1.1283
0.210437732649861,1,1.1283
1.4020880210389068,1,1.1283
0.6018504719175702,1,1.1283
0.8960011078479451,1,1.1283
1.5832852446652288,1,1.1283
0.8752384141264891,1,1.1283
1.3161471667199525,1,1.1283
0.6788742100366396,1,1.1283
0.899900537758392,1,1.1283
-1.119597137216337,0,-0.2132
2.1018022156671967,1,1.1283
1.8668909167716294,1,1.1283
1.5076814853359386,1,1.1283
0.9684204187161926,1,1.1283
0.5430619073829506,1,1.1283
1.7452767269093559,1,1.1283
1.4860774781458923,1,1.1283
1.8580787152911116,1,1.1283
1.0639068669999676,1,1.1283
0.7671369786443818,1,1.1283
0.3570883768425481,1,1.1283
0.41338271385552294,1,1.1283
0.5486035041279389,1,1.1283
0.8652183549249233,1,1.1283
0.7418971221993829,1,1.1283
0.8070538411741339,1,1.1283
-0.28432286516372773,0,-0.2132
0.7963311256473496,0,-0.2132
1.6066823505340717,1,1.1283
2.3372998850035125,1,1.1283
0.4593857561629944,1,1.1283
0.4935528121739001,1,1.1283
1.595248596710269,1,1.1283
0.40795683579228914,1,1.1283
2.8215602108260374,1,1.1283
-0.03623234926946339,1,1.1283
0.5186577694262201,1,1.1283
-0.15298191965198144,0,-0.2132
0.3560127420780602,0,-0.2132
0.12965428106977295,0,-0.2132
-0.6058304361176816,0,-0.2132
0.8571840073246095,1,1.1283
0.6020121676200796,1,1.1283
1.0941392511739902,1,1.1283
0.8473031663673094,1,1.1283
0.9247914589243027,1,1.1283
0.9935514756263577,1,1.1283
0.9295230496793556,1,1.1283
1.0323292811755345,1,1.1283
1.5165091142459293,1,1.1283
1.9293544450505824,1,1.1283
0.6157797473700629,1,1.1283
1.2286925833489366,1,1.1283
-0.34818577885491053,1,1.1283
0.2726015016312118,1,1.1283
1.5087640706594645,1,1.1283
1.4139841389627619,1,1.1283
1.18208259356123,1,1.1283
0.028371152724046,1,1.1283
1.4574491842788833,1,1.1283
-0.35385161506830687,1,1.1283
0.9426825498145466,1,1.1283
2.423269764908695,1,1.1283
1.0996439773613276,1,1.1283
1.296625957549629,1,1.1283
1.5688301112046255,1,1.1283
1.3298311230807431,1,1.1283
0.7638778193124676,1,1.1283
1.7388232261262,1,1.1283
0.9248965005742043,1,1.1283
-0.3181918514024804,1,1.1283
0.9035553419219274,0,-0.2132
1.5182094827685986,0,-0.2132
1.4284799699141524,1,1.1283
0.8258667727404694,1,1.1283
0.664387278454451,1,1.1283
1.2268521950997608,1,1.1283
0.39573984594763767,1,1.1283
1.2468952463173475,1,1.1283
0.7954548454387633,1,1.1283
1.0127708391898247,1,1.1283
-0.11393465522431345,1,1.1283
1.1538344778544707,1,1.1283
1.194297522425557,1,1.1283
0.6851851177291596,1,1.1283
1.2210072774055132,1,1.1283
0.34049511230053653,1,1.1283
1.7200482654148725,1,1.1283
1.3351927739264915,1,1.1283
0.80214477377092,1,1.1283
1.8007630838647957,1,1.1283
2.3923105107635143,1,1.1283
0.6554154608556414,1,1.1283
0.12947881457771893,1,1.1283
0.08587524154820314,0,-0.2132
-0.14376919723013196,0,-0.2132
-1.747500530036443,0,-0.2132
-1.8116498925706634,0,-0.2132
-0.5338283419223784,0,-0.2132
0.835565971906073,1,1.1283
1.2516698434144236,1,1.1283
-0.12686441545780747,0,-0.2132
0.8641781630292058,0,-0.2132
0.5187242162190284,0,-0.2132
0.14606158392692917,0,-0.2132
-0.5085229318752331,0,-0.2132
-0.8512177032667587,0,-0.2132
1.0281996458030451,0,-0.2132
0.09668487617461262,0,-0.2132
1.0401891350983155,1,1.1283
1.0980824500617175,1,1.1283
0.04034107066845638,1,1.1283
0.8366269131270161,0,-0.2132
1.866579858936964,1,1.1283
0.21166541925174098,0,-0.2132
-0.16741461824793633,0,-0.2132
0.13370899364651234,0,-0.2132
0.15989641036812463,1,1.1283
-0.08378446648394078,1,1.1283
0.7422797417513975,1,1.1283
1.320000422310458,1,1.1283
1.9662196218771917,1,1.1283
1.631321126628083,1,1.1283
0.6827856510474769,1,1.1283
-0.4137073492099741,1,1.1283
0.6896370167643785,1,1.1283
1.5831310250625306,1,1.1283
1.6415997275681329,1,1.1283
0.29078990922237735,1,1.1283
0.6277189476548635,1,1.1283
0.8110432523790068,1,1.1283
1.3434413854839318,1,1.1283
2.5113297055092456,1,1.1283
0.6907055228856354,1,1.1283
1.5952401120107735,1,1.1283
-0.04622574913525801,1,1.1283
0.11405543895620596,1,1.1283
1.0572603096478481,1,1.1283
1.6720805216440002,1,1.1283
1.6872960723995054,1,1.1283
-0.133572229151115,1,1.1283
-0.1827253723451433,1,1.1283
2.3058470115802456,1,1.1283
1.6969166834246212,1,1.1283
-0.40018270255504573,1,1.1283
0.027451068906846565,1,1.1283
0.12675634383003564,1,1.1283
1.1048206394117364,1,1.1283
0.9252124478393279,1,1.1283
2.6871786984427795,1,1.1283
2.7764110092340033,1,1.1283
1.3889261446126069,1,1.1283
2.447702750639071,1,1.1283
1.2340358221518613,1,1.1283
0.5109708340474961,1,1.1283
0.31197970697168065,0,-0.2132
-0.7486601137041746,0,-0.2132
-1.0571043622352294,0,-0.2132
-0.8819150236138986,0,-0.2132
0.36937447346435637,1,1.1283
2.5869186333255527,1,1.1283
1.261332667236973,1,1.1283
2.116393815027042,1,1.1283
0.3651646395803989,1,1.1283
1.104458344894924,1,1.1283
0.478273875354572,1,1.1283
0.5040663083651521,1,1.1283
1.1605494795681817,1,1.1283
0.09385019117021876,1,1.1283
0.5844153466191357,1,1.1283
0.6098910359822297,1,1.1283
1.249113994853091,1,1.1283
0.7492190291560205,1,1.1283
1.7467673796117913,1,1.1283
1.8047272901784133,1,1.1283
1.5109147166434556,1,1.1283
1.1255149996958183,1,1.1283
0.9934100990781886,1,1.1283
1.1556779883949058,1,1.1283
0.23314016262868498,1,1.1283
-0.4775308832387837,1,1.1283
0.733529586048639,1,1.1283
1.3034699991467047,1,1.1283
1.2684969942959397,1,1.1283
1.6509587488310944,1,1.1283
1.0935167483603878,1,1.1283
1.4402482937553547,1,1.1283
-0.05320885144301446,1,1.1283
1.0750897857503547,0,-0.2132
-1.0841489473012371,0,-0.2132
-0.08278947537427236,0,-0.2132
1.3479340184985074,1,1.1283
0.48559887139595703,1,1.1283
0.03808277525481063,0,-0.2132
0.3856020956386477,0,-0.2132
-0.2295885230581837,0,-0.2132
0.9293038255128413,1,1.1283
0.3539829062432426,1,1.1283
0.3921569264687087,1,1.1283
1.1724187183208927,1,1.1283
0.4267790456159487,1,1.1283
1.1244477438058078,1,1.1283
0.4247431876340355,1,1.1283
1.6335913148719112,1,1.1283
-0.13939174307546232,1,1.1283
2.5793419718339936,1,1.1283
0.19664821004242983,1,1.1283
1.8006171540394145,1,1.1283
1.6693330003415472,1,1.1283
1.060132653118799,1,1.1283
-1.0615332825367219,0,-0.2132
-0.6161802580276579,0,-0.2132
-0.16963414693612988,0,-0.2132
0.3181614294388089,0,-0.2132
0.08579642726285365,0,-0.2132
-0.24168897007962997,0,-0.2132
1.241419798244413,1,1.1283
2.088734263115998,1,1.1283
1.3704478760993657,1,1.1283
1.1023700596471535,1,1.1283
1.1388506494684252,1,1.1283
0.8307043904612108,1,1.1283
0.5174251782725546,1,1.1283
0.5470659804591215,1,1.1283
0.35223372154021315,1,1.1283
0.8511989155688664,1,1.1283
1.654106216431297,1,1.1283
2.521241416431016,1,1.1283
2.018911817138841,1,1.1283
1.7672451110528722,1,1.1283
0.3392262919611988,1,1.1283
2.0373484058124633,1,1.1283
2.1286660176152665,1,1.1283
2.2453949996574054,1,1.1283
1.526770296003324,1,1.1283
0.6587580559391859,1,1.1283
-0.5331208723097628,1,1.1283
0.5205111303798562,1,1.1283
1.0742694040346723,1,1.1283
1.4638247568661447,1,1.1283
0.7297449862658503,0,-0.2132
1.5454627415447855,1,1.1283
0.9004404716817573,1,1.1283
1.537318177813714,1,1.1283
0.9700106173706328,1,1.1283
1.4270499580438596,1,1.1283
0.8028957326643047,1,1.1283
0.6448005529193057,1,1.1283
0.3927011732097494,1,1.1283
1.4484691631181092,1,1.1283
0.982313969082681,1,1.1283
1.667460169704417,1,1.1283
-0.3289690330843582,1,1.1283
0.897511092148947,1,1.1283
1.321063564560511,1,1.1283
1.2363323969379123,1,1.1283
2.070266436585179,1,1.1283
1.4277153625073957,1,1.1283
1.9862031367696682,1,1.1283
0.9725521325026524,1,1.1283
2.045243146909728,1,1.1283
1.9084256071183803,1,1.1283
0.6643262781072391,1,1.1283
2.7584481182457834,1,1.1283
1.884742133084814,1,1.1283
2.136713655745801,1,1.1283
0.9076310381416041,1,1.1283
0.9845919975068591,1,1.1283
0.2017735145007502,1,1.1283
1.0762746198669277,1,1.1283
1.5496556034065398,1,1.1283
-0.24155207182690736,0,-0.2132
1.7808192939327023,1,1.1283
1.9800009375867016,1,1.1283
1.4031113696445412,1,1.1283
-0.1183289879656898,0,-0.2132
-0.5268628953186392,0,-0.2132
2.855120124587576,1,1.1283
1.2266803141426177,1,1.1283
2.665490455748616,1,1.1283
0.42267133167992066,1,1.1283
0.5182755253461089,1,1.1283
1.1732522598953563,1,1.1283
1.9492607138321043,1,1.1283
-0.20835905669840862,0,-0.2132
0.9304534037778066,0,-0.2132
-0.7031334685833366,0,-0.2132
0.33556191324896006,0,-0.2132
1.640071481190602,1,1.1283
0.9416950431214823,1,1.1283
0.6918473285688875,1,1.1283
0.9150527243301055,1,1.1283
1.3751796490252794,1,1.1283
1.21391712408915,1,1.1283
-1.72205557865234,0,-0.2132
-0.6599782640115013,0,-0.2132
-0.3846188777097211,0,-0.2132
0.16480185689721624,0,-0.2132
-1.0569572350735565,0,-0.2132
0.391998896801034,0,-0.2132
-0.4630143280636969,0,-0.2132
0.18402235880053514,0,-0.2132
0.09571746755279642,0,-0.2132
0.5118139501354846,0,-0.2132
-0.3477856659183136,0,-0.2132
-0.5576878996931187,1,1.1283
0.5567373367331663,1,1.1283
1.7872472848265897,1,1.1283
1.3453831517879065,1,1.1283
1.078150912047143,1,1.1283
0.9591807835764399,0,-0.2132
-1.3371949986021217,0,-0.2132
0.7776658234629679,0,-0.2132
-1.456863035032863,0,-0.2132
0.7459395723623393,1,1.1283
0.3958578769408817,1,1.1283
0.34212477348552517,1,1.1283
0.15247917433865976,1,1.1283
0.9805972047439606,1,1.1283
0.4688848070471179,1,1.1283
0.6684904480466397,1,1.1283
-0.2798714001084375,1,1.1283
1.9324186959099792,1,1.1283
0.6070418391470357,1,1.1283
2.7086166667927865,1,1.1283
0.7002024809227227,1,1.1283
0.8664199059807244,1,1.1283
-0.19999443319729476,0,-0.2132
-0.0604637768823959,1,1.1283
0.7953009078015287,1,1.1283
1.4864358676995195,1,1.1283
2.6533324845322888,1,1.1283
0.7874701411087826,1,1.1283
0.06840883195029257,1,1.1283
0.6490074900392802,1,1.1283
2.3364594566650947,1,1.1283
0.7636257114646182,0,-0.2132
0.5840664944381965,0,-0.2132
0.9286290603334448,0,-0.2132
0.31231532377782656,1,1.1283
1.9234946113110978,0,-0.2132
-1.30440708436563,0,-0.2132
0.7491619033729395,1,1.1283
1.4238373550710204,1,1.1283
0.5982211332434634,1,1.1283
2.7350453894074187,1,1.1283
1.2500705873577789,1,1.1283
0.09845511022629005,1,1.1283
-0.21542210321657318,0,-0.2132
-0.22023856735056885,0,-0.2132
0.5918105711616339,0,-0.2132
-1.117600737876163,0,-0.2132
1.2438999949986422,1,1.1283
-0.3482950126375874,0,-0.2132
2.992093020983452,1,1.1283
2.1924848287545435,1,1.1283
2.129956258920134,1,1.1283
0.5157694488723503,1,1.1283
-1.8301157396223084,0,-0.2132
-0.3298852349000736,1,1.1283
1.2953269701751862,1,1.1283
1.3080639529364173,1,1.1283
2.9971882764446085,1,1.1283
-0.1581720064843275,1,1.1283
0.3231756352847033,1,1.1283
0.9876550729604456,1,1.1283
1.2780902264470289,1,1.1283
2.221688506180309,1,1.1283
0.3962097496910685,0,-0.2132
0.4075480200505285,0,-0.2132
-1.7861405339166518,0,-0.2132
-0.24771919358362254,0,-0.2132
-1.2338339068618134,0,-0.2132
1.187206420151086,1,1.1283
1.7762928322697198,1,1.1283
1.8904746500471663,1,1.1283
0.725310413573172,1,1.1283
-0.02086222969063295,0,-0.2132
1.0861357108474776,1,1.1283
2.825262420756495,1,1.1283
1.0262163682224112,1,1.1283
0.6971898728362329,1,1.1283
-0.32801582793910256,1,1.1283
1.5717274593905701,1,1.1283
1.2609996519526225,1,1.1283
-0.18951889509738562,1,1.1283
0.45820582484460437,1,1.1283
1.3632810532047768,1,1.1283
1.4340602091405623,1,1.1283
0.19413549122980356,0,-0.2132
-0.17013271444659167,0,-0.2132
0.30194466400824366,0,-0.2132
-0.6735654162950564,0,-0.2132
-1.171276841527766,0,-0.2132
1.0269208848331397,1,1.1283
1.474802327056611,1,1.1283
2.654088420171486,1,1.1283
-0.02700733502925845,0,-0.2132
-0.7960599057706103,0,-0.2132
1.16124534879527,0,-0.2132
-0.26248456822615607,0,-0.2132
1.9267801730113185,1,1.1283
-0.2630832223051134,1,1.1283
1.4472481987613424,1,1.1283
0.8296333492751415,1,1.1283
1.0765945395336227,1,1.1283
2.26272817020738,1,1.1283
-0.5161373480988185,1,1.1283
-0.6607541378446136,1,1.1283
0.7365726514735407,1,1.1283
2.6494434980475785,1,1.1283
2.207203260640102,1,1.1283
-1.9829291640624152,1,1.1283
1.2351370594655449,1,1.1283
1.3083056724135183,1,1.1283
2.597636247974787,1,1.1283
0.37457427156933987,1,1.1283
0.8197113171280286,1,1.1283
0.9250341339250902,1,1.1283
1.9253554388514222,1,1.1283
1.401573381146434,1,1.1283
0.4077274805007406,1,1.1283
0.896913146294092,1,1.1283
-0.18516839127392593,1,1.1283
1.9768677372032506,1,1.1283
0.9993253088844305,1,1.1283
2.1548594524222193,1,1.1283
1.046574283906684,1,1.1283
-0.006321942911823031,0,-0.2132
1.3209902064755095,1,1.1283
1.857943504064322,0,-0.2132
-0.542029442119469,0,-0.2132
-1.3375072371474945,0,-0.2132
-0.32567781858047523,0,-0.2132
0.619921421464594,1,1.1283
2.736876476721206,1,1.1283
-1.4999453170905288,0,-0.2132
-0.5352193423628826,0,-0.2132
-0.7808981972495689,0,-0.2132
-0.20861610527128244,0,-0.2132
0.8527750418275576,0,-0.2132
-0.740169491671417,0,-0.2132
2.095394385150036,1,1.1283
1.8025831670476635,1,1.1283
-0.9051383016478485,0,-0.2132
-0.4523440771277136,0,-0.2132
-0.17451904431111293,0,-0.2132
1.2654591027457165,1,1.1283
1.0238208057226772,1,1.1283
1.4655806221110272,1,1.1283
1.4294955266793874,1,1.1283
2.856662424966795,1,1.1283
0.9195985611267186,1,1.1283
0.3906961520190061,1,1.1283
-0.21642750266679855,1,1.1283
1.3174058107465316,1,1.1283
1.4839294519235906,0,-0.2132
-0.38910378920272976,0,-0.2132
-0.46743711980902136,0,-0.2132
-1.5294276128682676,0,-0.2132
-0.8194628074787788,0,-0.2132
-0.11906153366515994,0,-0.2132
1.02173288169189,0,-0.2132
-0.7816920338002701,0,-0.2132
0.7186831385326508,0,-0.2132
-0.39226858466065273,0,-0.2132
-0.018386683930925907,1,1.1283
-0.6819636230258961,0,-0.2132
-0.1803406881578081,0,-0.2132
0.8537616973851506,0,-0.2132
0.20641879479093586,0,-0.2132
1.2743522546519437,1,1.1283
-0.2095396159887718,1,1.1283
0.2124732523150693,1,1.1283
0.5419496694202515,0,-0.2132
0.8592109165041841,0,-0.2132
-0.31254876219535993,0,-0.2132
1.6046271850665792,1,1.1283
0.1642543336151937,0,-0.2132
2.195746446280711,1,1.1283
-0.05011997265243262,1,1.1283
0.13716419123316792,1,1.1283
-0.10841886158794478,1,1.1283
-0.4528577149608669,0,-0.2132
0.4638560367790549,0,-0.2132
-0.21120662266517726,0,-0.2132
-0.6878017806641408,0,-0.2132
0.5117933085891676,0,-0.2132
0.7238472267430698,0,-0.2132
0.27974068419177106,0,-0.2132
-0.018026457977119492,0,-0.2132
1.2461749855254678,1,1.1283
-0.09520993870132977,1,1.1283
1.5042207813370898,1,1.1283
-0.8762067156978701,1,1.1283
0.5123753869451333,1,1.1283
2.0214426075722196,1,1.1283
2.172945674488507,1,1.1283
1.9266178498556872,1,1.1283
1.8328066556064835,1,1.1283
2.3367175708618553,1,1.1283
1.8096756134041652,1,1.1283
1.596054545308565,1,1.1283
0.9274808756407216,1,1.1283
-1.563510584422675,1,1.1283
0.14581989174418897,1,1.1283
2.4888501204684115,1,1.1283
1.8296683929461184,1,1.1283
1.958186676486734,1,1.1283
2.146221140482797,1,1.1283
-0.058123855962612825,1,1.1283
1.3635140329686144,1,1.1283
1.4769777722458137,1,1.1283
0.6450174029451651,1,1.1283
2.3437875647696473,1,1.1283
2.7121019565620923,1,1.1283
1.3224706004324616,1,1.1283
0.5836697682701868,1,1.1283
2.295375080743136,1,1.1283
-0.928954247960329,0,-0.2132
0.7194132473290775,0,-0.2132
-0.2706726631710541,0,-0.2132
-0.10238099012037234,0,-0.2132
-0.891356564035986,0,-0.2132
2.9165288777754377,1,1.1283
0.49913764714888254,1,1.1283
0.7032416511402757,1,1.1283
0.527403185900714,1,1.1283
0.6224062946934042,1,1.1283
0.51085757700546,0,-0.2132
-0.2638736363714245,0,-0.2132
0.10668229802957932,0,-0.2132
0.9026028760525592,1,1.1283
1.6485222440378808,1,1.1283
2.0161936068694484,1,1.1283
1.198109322740248,1,1.1283
1.2829961608080056,1,1.1283
0.6109688653232812,1,1.1283
0.4481259144021986,1,1.1283
0.12886993416994363,0,-0.2132
0.06126563652224562,0,-0.2132
1.636103968786553,1,1.1283
1.402848536589518,1,1.1283
-0.2348116862400682,1,1.1283
0.21187436546756877,1,1.1283
0.4811678563338787,1,1.1283
1.4861431058321009,1,1.1283
2.9251977687766857,1,1.1283
0.26782278375808377,1,1.1283
0.5135664610349551,1,1.1283
2.088754190608072,1,1.1283
0.1076734416430627,1,1.1283
0.7919861531032738,1,1.1283
1.707491704996391,1,1.1283
1.2704335406261784,1,1.1283
1.2553008490826647,1,1.1283
1.7592829895713167,1,1.1283
0.8833240048134711,1,1.1283
0.7669053229347281,1,1.1283
-0.11494726126517088,0,-0.2132
0.8813001189672801,1,1.1283
1.8946450170896347,1,1.1283
0.9746945743544434,1,1.1283
0.8347450324490389,1,1.1283
0.012354051982850223,1,1.1283
0.5937480930441843,1,1.1283
0.7245371844320327,1,1.1283
2.2639041604082437,1,1.1283
2.074231479011682,1,1.1283
-0.3080561073467968,0,-0.2132
0.0645950194371619,0,-0.2132
-0.8972428620022602,0,-0.2132
0.4298480176208378,1,1.1283
0.864040715508645,1,1.1283
1.2821643387924473,1,1.1283
2.4596586053014686,1,1.1283
1.715013813230551,1,1.1283
0.3168562453038073,1,1.1283
1.5835561193054937,1,1.1283
2.129203010506053,1,1.1283
2.0344483980282564,1,1.1283
0.4943794952528431,1,1.1283
0.5718044929783586,1,1.1283
2.0189874815120152,1,1.1283
